user_id,region,farm_type,crop_type,farm_size_ha,years_experience,monthly_income_est,recent_cash_inflows,avg_order_value,device_trust_score,identity_consistency,prior_defaults,liquidity_ratio,true_preferred_product
SYNTHETIC_0248,Central,smallholder,horticulture,3.3186673371805293,11,6520.045735917951,6934.8191704245855,1265.5012127362738,84.45833623407212,87.48545587311611,0,1.0636151111980259,Fertilizer_BNPL
SYNTHETIC_0249,Central,cooperative,vegetables,15.973333549138848,8,22846.424478303376,21245.297839229705,2243.7213317967808,92.5200364544871,49.849468108929315,0,0.9299178459809229,Fertilizer_BNPL
SYNTHETIC_0250,Central,commercial,vegetables,177.46073760650705,5,106921.94310377567,189293.83872514698,29417.772571307556,76.23561192687256,68.95741634951979,1,1.7703928046034787,Fertilizer_BNPL
SYNTHETIC_0251,South,commercial,maize,4.973007336099956,10,8762.25233747322,15153.01818158038,1770.2866784984633,69.76712650469632,92.8305410875894,0,1.7293519517551432,Seeds_BNPL
SYNTHETIC_0252,South,smallholder,livestock,1.4567640422402994,14,13213.635643271657,11005.945517392274,1476.8286644994428,89.37032368310494,87.38153491468904,0,0.8329233387781861,Cash_Advance
SYNTHETIC_0253,Central,smallholder,mixed,0.5,1,5000.0,3630.88615253103,1247.0561455215945,82.56993905863959,92.03335821005562,0,0.726177230506206,Input_Bundle
SYNTHETIC_0254,South,smallholder,rice,0.5,18,10995.785791704526,2103.182883729741,1000.0,74.13172829775519,68.62758213544694,0,0.19127172205522872,Seeds_BNPL
SYNTHETIC_0255,North,commercial,rice,38.996555096793415,11,115688.90538236359,192037.3767681754,12397.584080627164,89.390064146969,63.73441806334834,0,1.6599463546955722,Seeds_BNPL
SYNTHETIC_0256,East,smallholder,vegetables,7.469394648146532,24,29800.28842916852,38784.35777379679,1811.6581566432262,94.53595936899335,82.99606748344334,3,1.3014759191335432,Fertilizer_BNPL
SYNTHETIC_0257,Central,smallholder,livestock,0.836891919770976,8,6796.501803830338,6212.837883765836,1079.6342958756784,86.33134011437984,72.38597288794327,0,0.9141228919066035,Cash_Advance
SYNTHETIC_0258,East,smallholder,horticulture,7.058054021319444,7,24807.09263874158,24680.472941806907,3399.68215353388,87.51785557695642,74.38091524572326,0,0.9948958268194263,Fertilizer_BNPL
SYNTHETIC_0259,East,smallholder,maize,11.744619036680728,6,11697.853350905563,9954.343717349846,2429.6041448078945,62.0275078665231,96.58519655693446,0,0.8509547366294563,Seeds_BNPL
SYNTHETIC_0260,North,smallholder,livestock,40.36997006401304,14,35495.849622798574,38837.17226918914,6825.986069155008,76.28666912604662,81.50367102266225,0,1.0941327699406433,Cash_Advance
SYNTHETIC_0261,East,smallholder,livestock,2.4611961434292238,2,5032.983975091289,4018.8858524435304,2005.9381462995157,65.71449009256402,78.9545701558138,0,0.7985095665580051,Premium_BNPL
SYNTHETIC_0262,Central,commercial,maize,8.490649485888378,6,16388.069019554707,28409.682906585625,1757.148481292306,97.93047890750182,96.86291916072356,0,1.7335589002393381,Seeds_BNPL
SYNTHETIC_0263,North,smallholder,vegetables,0.5,12,19708.79936397169,36451.950902651304,1000.0,75.99633895972481,85.69131186749243,0,1.849526712889808,Fertilizer_BNPL
SYNTHETIC_0264,East,smallholder,livestock,0.5,3,5000.0,11260.129268326353,1452.3475813139937,89.39116726450247,75.91464785983423,0,2.2520258536652706,Cash_Advance
SYNTHETIC_0265,Central,smallholder,rice,14.450055390150084,11,9675.440886761424,12082.830782299561,10864.03971180121,93.79462833408083,59.04117574956484,0,1.2488144905967113,Seeds_BNPL
SYNTHETIC_0266,West,smallholder,maize,0.5,21,24598.99968829109,33126.76776551205,1488.862539607791,78.60952319493603,77.54911838462446,2,1.346671335634843,Seeds_BNPL
SYNTHETIC_0267,East,smallholder,horticulture,13.772170480161567,20,48438.680309935015,72394.12733155972,4755.288887264614,59.91813637410298,91.23982416306418,0,1.494552016453498,Fertilizer_BNPL
SYNTHETIC_0268,West,smallholder,mixed,0.6025200427447969,9,5000.0,8495.703527168409,1461.0851068752468,86.3087999063703,73.62206080233148,0,1.6991407054336818,Input_Bundle
SYNTHETIC_0269,South,commercial,vegetables,7.931189242086601,18,24455.485068111157,18028.98209674676,1512.2658885297826,83.41989109466543,61.042539947853626,0,0.737216295098384,Fertilizer_BNPL
SYNTHETIC_0270,South,smallholder,maize,1.7659592252566843,14,14684.744763761712,13730.801985292685,1433.7085815205528,58.845920583649495,70.11311206456452,1,0.9350385182844226,Seeds_BNPL
SYNTHETIC_0271,West,commercial,mixed,7.714722099157564,12,12531.896091814724,15078.111671173316,2505.377410070597,88.31248635167215,89.70566191392354,0,1.2031787975820887,Input_Bundle
SYNTHETIC_0272,West,cooperative,mixed,44.85498544618222,15,27699.841004049933,32554.709487049087,11710.34756381798,93.1884215635077,83.35231632349038,0,1.1752670162362786,Input_Bundle
SYNTHETIC_0273,Central,commercial,horticulture,336.51011788520486,8,413670.39629915374,629732.8947809781,72399.06754897357,72.91881337784231,83.80112547713182,1,1.5223059237856957,Premium_BNPL
SYNTHETIC_0274,Central,smallholder,livestock,0.8268590443251786,8,10378.909423858457,19599.33923510666,1409.0137957736044,34.11700714835247,82.55392862328091,0,1.8883813736781243,Premium_BNPL
SYNTHETIC_0275,East,smallholder,horticulture,1.1591308266912947,13,13758.634952850465,8974.311885390354,1054.1809957960406,81.70255804669704,88.40526623381723,0,0.6522676062083534,Fertilizer_BNPL
SYNTHETIC_0276,East,smallholder,livestock,1.7350669225818371,10,8880.493497846393,24745.43787432557,1387.0709486257879,66.97213667858935,70.25357865712316,0,2.7864935524502754,Premium_BNPL
SYNTHETIC_0277,West,smallholder,livestock,4.990880469105276,20,13781.00567096478,19201.67010926417,1081.4692446849372,38.09156861261442,93.03095236344313,1,1.393343168686172,Premium_BNPL
SYNTHETIC_0278,East,cooperative,maize,8.804286363650595,16,7507.570844971187,3246.0013800234365,2352.756450789151,56.13032001748983,87.43927787629944,1,0.43236373616077334,Seeds_BNPL
SYNTHETIC_0279,West,smallholder,maize,17.75937085761931,16,24835.680198084578,14012.361614381902,9124.433616072722,64.62721024627893,79.4523530222902,0,0.5642028526145456,Seeds_BNPL
SYNTHETIC_0280,West,smallholder,vegetables,12.378524432308227,14,38944.826007012314,78029.0542591772,4076.3479337518197,71.14909315172198,72.96000432183327,0,2.003579480497036,Fertilizer_BNPL
SYNTHETIC_0281,Central,commercial,livestock,3.7449892942073086,11,9452.610461007156,5913.483517578134,1730.7977910797938,79.98402264098763,59.24072578916588,0,0.6255926383480807,Cash_Advance
SYNTHETIC_0282,South,commercial,mixed,48.42734032722932,16,28143.07960395822,32489.320573336234,27576.01385883318,87.60190647713823,93.3503237110114,0,1.15443373754899,Input_Bundle
SYNTHETIC_0283,South,smallholder,rice,21.68316280213118,19,37909.216504402044,89486.01740262816,2702.5002370432403,87.97596259776064,64.68124465799417,0,2.360534604882614,Seeds_BNPL
SYNTHETIC_0284,North,smallholder,vegetables,1.0553323880010126,13,15819.18835262437,39898.413125853396,1000.0,76.4796033419961,78.32991561459215,0,2.5221529851267204,Fertilizer_BNPL
SYNTHETIC_0285,East,smallholder,maize,1.425652905353092,6,7230.839527413994,16581.01579374958,3025.922604886255,62.015029426581435,80.34015266593228,0,2.2930969123137963,Seeds_BNPL
SYNTHETIC_0286,North,smallholder,horticulture,1.003979596542918,10,9396.479423795761,11966.143815165642,1228.7102856796998,85.4402158631986,73.0390847351414,0,1.2734709751891151,Fertilizer_BNPL
SYNTHETIC_0287,East,smallholder,vegetables,1.0360483083056329,3,8144.788801220642,12287.281038881125,1069.3169858351596,63.211490219125274,83.9123031251786,0,1.5086064646685076,Fertilizer_BNPL
SYNTHETIC_0288,East,smallholder,vegetables,0.5,21,14940.853726914202,22197.810011563946,1000.0,77.22276051612025,93.32117376196561,0,1.4857122904280353,Fertilizer_BNPL
SYNTHETIC_0289,South,smallholder,vegetables,0.5,16,19991.485167163424,14276.706202773019,1375.9691414692,91.94096412340042,98.41857699802635,0,0.7141393489975877,Fertilizer_BNPL
SYNTHETIC_0290,East,smallholder,vegetables,2.4898881101391974,6,26487.497912861156,32433.564063242775,1966.6781106102178,95.2360877750941,98.41344976986983,0,1.2244857619222114,Fertilizer_BNPL
SYNTHETIC_0291,North,smallholder,rice,21.465009787542257,7,12958.290634437266,11655.852306470199,3062.2146079511135,94.01629831831757,74.4999038066289,2,0.8994899586133857,Seeds_BNPL
SYNTHETIC_0292,North,smallholder,horticulture,0.8833674532427926,22,27322.527017795765,31712.584376008403,1096.9719255074294,58.768013479962235,77.22103384702113,1,1.1606753780626988,Fertilizer_BNPL
SYNTHETIC_0293,West,smallholder,horticulture,0.8452619000587661,6,9049.311002248442,4678.37876993437,1000.0,72.57293524648645,99.8486486775422,0,0.516987289835873,Fertilizer_BNPL
SYNTHETIC_0294,South,commercial,horticulture,284.54570595951003,3,407966.44598246616,148105.93271625362,65816.05623467371,96.65854872779576,56.21413812302083,0,0.3630345931013626,Premium_BNPL
SYNTHETIC_0295,North,commercial,livestock,4.204797334477336,4,13846.942128024008,22276.74049511785,1051.967019987978,76.43651956737729,80.85206944794321,0,1.6087841119833435,Cash_Advance
SYNTHETIC_0296,East,smallholder,mixed,0.5,8,9632.783929173629,11492.069492938072,2057.072605955758,92.23564992284805,70.97715889634401,1,1.1930164298748,Input_Bundle
SYNTHETIC_0297,West,smallholder,horticulture,0.6397063995868826,7,12213.478489726058,10997.267516085441,1783.0154173606704,49.55512449163438,45.0896716361277,0,0.9004205906889107,Fertilizer_BNPL
SYNTHETIC_0298,North,smallholder,vegetables,0.8202471985421614,8,8247.727068350947,10905.193835207301,1000.0,91.63388698457021,86.73731031138679,0,1.322205953814096,Fertilizer_BNPL
SYNTHETIC_0299,East,commercial,vegetables,1.61193071376527,16,10483.551993265228,12804.266379042925,1186.7618133711046,65.83164213117439,77.85000232798848,0,1.2213671842585943,Fertilizer_BNPL
SYNTHETIC_0300,North,commercial,horticulture,18.29357177946274,7,31998.39373559027,32013.421705976176,4351.534082793434,84.3882581040266,96.59798890137189,0,1.0004696476488815,Fertilizer_BNPL
SYNTHETIC_0301,North,smallholder,horticulture,9.195338956108039,13,13451.816690364292,9335.403909697357,1923.8367113070797,85.85383987564987,76.78324989064878,0,0.6939883381242049,Fertilizer_BNPL
SYNTHETIC_0302,East,cooperative,vegetables,1.610481089212263,4,10716.709493367658,12315.963904711405,1059.1893079510637,78.07215431541896,67.97661533729715,0,1.1492299863436153,Fertilizer_BNPL
SYNTHETIC_0303,East,smallholder,livestock,2.5279141703456074,20,17232.982301370983,22807.437517412272,1315.273862704051,81.39229044968197,89.22973984380602,0,1.3234759438938093,Cash_Advance
SYNTHETIC_0304,East,smallholder,maize,4.014571870115652,5,5000.0,6230.895762980632,4038.3598733911576,75.6346942384755,88.53304155253726,0,1.2461791525961263,Seeds_BNPL
SYNTHETIC_0305,West,commercial,maize,19.560962593778953,10,20383.84427907954,59058.32867089155,7885.530815445388,72.98548341307448,62.459149581120045,0,2.897310628079347,Seeds_BNPL
SYNTHETIC_0306,Central,cooperative,horticulture,14.643608973250792,9,24255.37976232994,18770.97436792049,6269.154415289975,61.22377264655281,86.85568552533299,0,0.773889114573788,Fertilizer_BNPL
SYNTHETIC_0307,East,commercial,rice,29.8028248475573,13,30044.485881718272,25543.948751507265,8374.768632291602,61.30976635306317,93.19377315559937,0,0.8502042222346853,Seeds_BNPL
SYNTHETIC_0308,South,commercial,horticulture,6.550362248880372,16,6585.959456509318,6711.108489199746,1321.2990522023206,73.58779269745081,86.86990587324,1,1.0190023995010682,Fertilizer_BNPL
SYNTHETIC_0309,West,smallholder,horticulture,20.986954988737907,8,43740.30397242264,46452.52609676204,5090.678978111452,72.19029881073752,64.26944661709813,0,1.0620073908505392,Fertilizer_BNPL
SYNTHETIC_0310,South,commercial,maize,144.06254416833977,17,137775.1260265985,99273.80016475111,48432.55902878055,83.17023884923888,90.73944825280483,1,0.7205495144717601,Premium_BNPL
SYNTHETIC_0311,South,smallholder,vegetables,13.208945527439145,20,30532.884772225167,55128.27099131712,1941.2707001021095,74.08052582773364,85.85145687584739,0,1.8055375835782679,Fertilizer_BNPL
SYNTHETIC_0312,North,cooperative,horticulture,50.70267745286515,9,41427.901873369476,47639.57741926357,15315.523256135984,93.33116647069913,76.34833359605153,0,1.149939419207881,Fertilizer_BNPL
SYNTHETIC_0313,North,smallholder,vegetables,0.5,27,23377.120726441754,5669.476542229405,3513.5073811179327,62.100176465410215,73.58266153224838,0,0.24252244784862176,Fertilizer_BNPL
SYNTHETIC_0314,Central,commercial,vegetables,88.91722274188464,13,172146.62622919184,25809.282317774276,31940.800201279162,71.76618466039938,93.51693843609638,0,0.14992615820081437,Fertilizer_BNPL
SYNTHETIC_0315,West,smallholder,rice,5.926473434291611,8,10240.678520072273,9445.86674008512,4431.620220097065,87.01546160024404,83.49513984149385,1,0.9223868048948826,Seeds_BNPL
SYNTHETIC_0316,East,commercial,vegetables,2.2118446845472586,11,23900.983616649915,536.8751759151995,1608.7479927158176,71.46278904609044,53.917932157243264,1,0.022462472027352097,Fertilizer_BNPL
SYNTHETIC_0317,South,smallholder,maize,1.6058635719585876,27,23204.218080962637,23133.052530357443,2143.598023439835,90.7862511621001,66.09768252192889,0,0.9969330769795005,Seeds_BNPL
SYNTHETIC_0318,North,commercial,livestock,33.57569568949173,13,27092.49248249547,6821.449242202839,5388.450750116841,72.94102879699051,87.46746954346564,1,0.25178374587019614,Cash_Advance
SYNTHETIC_0319,North,smallholder,livestock,26.910131270588654,13,80023.08225186658,12634.880877894753,9501.19469239641,83.55819146167511,83.46776896024043,0,0.15789045513302555,Cash_Advance
SYNTHETIC_0320,South,smallholder,mixed,6.57393759511169,14,20186.18658362758,42298.11838823867,3210.773795616257,83.77181872252018,41.29586640537346,1,2.0953991588755763,Input_Bundle
SYNTHETIC_0321,East,smallholder,horticulture,0.6060326628678953,18,18985.833489093147,18951.987443435617,1296.1015530858817,85.79406167333839,79.14245840958698,0,0.9982172999843818,Fertilizer_BNPL
SYNTHETIC_0322,West,smallholder,maize,28.19401956673513,13,30576.824578191074,8624.636419594372,12819.090736529995,92.99438011339517,69.8703692909432,2,0.2820644896444183,Seeds_BNPL
SYNTHETIC_0323,East,cooperative,vegetables,11.83587001351307,15,15976.00442883053,4287.198831122658,2571.993807657475,37.71410348609096,55.92446302832097,0,0.2683523812365698,Fertilizer_BNPL
SYNTHETIC_0324,South,smallholder,livestock,1.510235335970659,11,12521.081539987044,23724.681357555794,1185.7896628616738,83.35371537335556,82.48095512913099,0,1.8947789199989782,Cash_Advance
SYNTHETIC_0325,Central,cooperative,maize,6.7854988511176275,11,29984.755758945663,24745.592023467365,2472.334814206755,86.87711643460592,93.05353722606884,0,0.825272422507052,Seeds_BNPL
SYNTHETIC_0326,West,smallholder,livestock,0.5,18,12722.400793217625,2870.6746945511927,1000.0,94.7681340176586,82.59857505366685,0,0.22563938530230582,Cash_Advance
SYNTHETIC_0327,East,smallholder,vegetables,1.8801901962632865,6,9402.9951739492,2960.3044147913156,1541.3741994505988,46.562101509919266,66.78523073659746,0,0.31482568692503177,Fertilizer_BNPL
SYNTHETIC_0328,East,commercial,livestock,46.75121172389955,10,84874.53169848578,194168.5476903542,4382.173034318102,63.9887439009852,80.94096405489387,0,2.2877127426179165,Premium_BNPL
SYNTHETIC_0329,South,commercial,horticulture,12.43527631032317,9,17246.76974436051,7176.417264933106,5885.754164549441,78.68400146086073,58.852466727268784,0,0.41610210905028805,Fertilizer_BNPL
SYNTHETIC_0330,North,smallholder,horticulture,4.164956833857961,3,12058.253755563304,7832.322422493947,1876.2365628595287,54.00054044258526,83.33202127290801,0,0.6495403547864761,Fertilizer_BNPL
SYNTHETIC_0331,South,smallholder,mixed,0.6061914548596635,4,10631.645341610849,11875.942947598543,1000.0,84.03796581456467,96.87122778084195,0,1.1170371627350735,Input_Bundle
SYNTHETIC_0332,West,commercial,mixed,17.943365153116513,10,22511.181613884564,42416.31960218948,3023.4666670462525,63.662474084240905,72.74227268326,0,1.8842333703188516,Input_Bundle
SYNTHETIC_0333,North,smallholder,livestock,3.5638366869290508,19,19640.40994659395,27890.341309710886,1523.2114065689375,62.3071404396638,85.12723435233177,0,1.4200488373486135,Premium_BNPL
SYNTHETIC_0334,North,cooperative,maize,14.731033982548452,12,29681.856034824577,24376.6430062526,5567.157876952102,55.47790185185264,84.91798150650905,0,0.821264107529274,Seeds_BNPL
SYNTHETIC_0335,North,cooperative,horticulture,0.9972712034818791,7,7920.177047054802,8288.766806942353,1577.3340996689215,90.72429375360716,94.54603965905186,0,1.0465380707650487,Fertilizer_BNPL
SYNTHETIC_0336,North,commercial,maize,11.47422668466674,22,34894.58030810298,40161.30657849948,2315.4180502546806,67.53474154453004,82.74336686091748,0,1.1509325008036706,Seeds_BNPL
SYNTHETIC_0337,Central,smallholder,maize,27.44603165336743,8,24873.40272257009,8988.48727271367,4250.856090926339,54.8687362423714,91.8571063423554,0,0.3613694263293349,Seeds_BNPL
SYNTHETIC_0338,West,commercial,livestock,10.590349661722456,5,12192.483693718774,5776.615116772406,4330.4157437761005,59.45386375659184,57.06985280354912,0,0.47378493684173273,Premium_BNPL
SYNTHETIC_0339,East,smallholder,maize,2.269906206328896,27,11029.666920508162,14160.165434889233,1013.2183756706265,94.86260744326782,86.37152473895323,0,1.283825299253628,Seeds_BNPL
SYNTHETIC_0340,North,smallholder,horticulture,1.9462288359786792,11,9857.76098608667,13206.328968893145,1431.4900193735468,83.60935843548751,87.73606575763996,0,1.339688493921964,Fertilizer_BNPL
SYNTHETIC_0341,East,smallholder,vegetables,23.298449983687114,25,26079.899732895927,11284.257662711527,6020.958350481608,84.907500624418,72.4553316154383,0,0.4326802548430855,Fertilizer_BNPL
SYNTHETIC_0342,East,smallholder,mixed,15.357122592694658,10,18983.98156876184,3967.6264754267568,4758.935499314492,59.27143115844486,74.59199461849059,0,0.20899864767860343,Input_Bundle
SYNTHETIC_0343,North,cooperative,vegetables,37.216849706808645,10,50805.13364096141,31196.51015926208,12968.414226910307,72.03328667860296,91.9034895953985,2,0.614042478063871,Fertilizer_BNPL
SYNTHETIC_0344,South,commercial,maize,5.148723493485381,3,5324.789344833877,13699.405528439453,1079.4250653838521,45.53297070866569,92.09917744009715,0,2.5727600927031316,Seeds_BNPL
SYNTHETIC_0345,South,commercial,vegetables,37.99242745835258,8,17881.089277611893,11388.30954213113,3306.884209080453,68.60565525595099,71.65739463213039,0,0.6368912634640173,Fertilizer_BNPL
SYNTHETIC_0346,East,smallholder,horticulture,5.19626350352308,14,11973.817299062399,7622.302625006891,1535.5057059999556,84.77479471595824,56.30978617197613,0,0.6365808358879628,Fertilizer_BNPL
SYNTHETIC_0347,East,smallholder,horticulture,0.7773379681659378,15,15780.461010073537,25041.972779983935,2844.16437940265,75.53847718881477,83.81437785548542,1,1.5868974147205372,Fertilizer_BNPL
SYNTHETIC_0348,North,smallholder,maize,0.6006466446086584,11,12325.478320493547,4343.169805231293,3078.7731845625112,70.70886496717193,64.41045429948089,0,0.35237332720872294,Seeds_BNPL
SYNTHETIC_0349,South,cooperative,livestock,143.0202643438899,8,90879.78080547552,86632.42413455753,73958.18315524943,76.1361362689355,84.70509221887372,0,0.9532640084155871,Input_Bundle
SYNTHETIC_0350,East,smallholder,vegetables,1.4117389287863076,10,17767.17675533824,24062.17488957363,1164.3953292284014,65.5514547499385,91.93562086154714,0,1.354304919735997,Fertilizer_BNPL
SYNTHETIC_0351,East,cooperative,livestock,124.95208408266139,5,82580.22345356611,98771.21202035762,10661.832892640405,75.35355836556154,83.69639826352983,0,1.1960637533984817,Input_Bundle
SYNTHETIC_0352,Central,smallholder,livestock,9.89142112974535,23,29373.79585819084,64089.005599607044,1000.0,77.83307893565522,78.98699320077502,0,2.1818428203495506,Cash_Advance
SYNTHETIC_0353,East,smallholder,rice,4.087127371929341,16,14072.043065986993,18070.13920545443,1336.964631771806,62.811213335701574,86.58500605162452,1,1.284116252396291,Seeds_BNPL
SYNTHETIC_0354,North,commercial,maize,43.70268068854048,9,31410.04048550704,65082.331898967765,8822.094786911968,93.76721478522498,56.863831851210186,0,2.0720231777159763,Seeds_BNPL
SYNTHETIC_0355,North,smallholder,mixed,0.5,7,6986.81332328204,4247.631735439787,2107.7539046350603,71.8896658367956,88.67347182594119,0,0.6079497961231447,Input_Bundle
SYNTHETIC_0356,East,cooperative,horticulture,15.114087831657905,28,41701.088636013315,25904.260065188868,6208.288623841048,93.99600430080187,89.11406459693929,0,0.6211890603454844,Fertilizer_BNPL
SYNTHETIC_0357,North,cooperative,horticulture,92.8509693388082,7,95641.41257486108,113736.26961072756,21926.813030660735,81.58448299964317,80.97115232564086,0,1.1891947907158225,Fertilizer_BNPL
SYNTHETIC_0358,East,smallholder,maize,6.1597515901162785,9,21250.87465354683,28767.71018607286,1430.3989621214366,90.55194864205411,76.31301338776888,0,1.3537188776967093,Seeds_BNPL
SYNTHETIC_0359,Central,smallholder,mixed,2.7941619601219294,23,21645.670469666966,39311.271757007766,1000.0,40.74763042148174,96.07171206935384,0,1.8161263155186802,Input_Bundle
SYNTHETIC_0360,East,smallholder,horticulture,28.902641415430637,12,17912.12517855855,12637.919480489272,7699.218731820113,58.56179620887124,70.38145468985435,0,0.7055510920400061,Fertilizer_BNPL
SYNTHETIC_0361,South,cooperative,maize,8.39724792437568,3,30794.31866847488,26136.320404024736,3796.7175244226514,83.0023663773055,60.72874483061267,0,0.8487383885775436,Seeds_BNPL
SYNTHETIC_0362,East,smallholder,horticulture,0.8751969634603218,12,13594.562748858032,30430.821872117856,1429.3821727038019,81.91260359521964,86.94942481533676,0,2.2384553614770804,Fertilizer_BNPL
SYNTHETIC_0363,East,commercial,livestock,27.920471430145767,7,37885.31958168502,26533.754028337255,3924.9664520412553,97.31946990682927,86.27551203458894,2,0.700370336618845,Cash_Advance
SYNTHETIC_0364,East,commercial,vegetables,69.98726807304175,3,53745.96008629558,77521.07335895639,20763.865534774417,76.9353879669239,85.07555020659055,0,1.4423609371660124,Fertilizer_BNPL
SYNTHETIC_0365,Central,commercial,vegetables,1.6852621746342842,7,15372.20492501775,20473.80417167169,1654.3745123680092,68.03482293824194,73.8976768455654,1,1.3318716652255436,Fertilizer_BNPL
SYNTHETIC_0366,South,smallholder,horticulture,3.3984864165799444,5,6599.441824463833,3979.9361207661937,1000.0,63.01787951276808,77.09250879629973,0,0.6030716273629007,Fertilizer_BNPL
SYNTHETIC_0367,Central,commercial,rice,74.74854984177479,6,86528.74880559767,43793.23752937894,10775.55518673216,58.40845901386342,87.44111622144037,0,0.5061119932263008,Seeds_BNPL
SYNTHETIC_0368,Central,cooperative,mixed,7.39646860053893,12,7363.06331993779,3565.128924011743,3498.106131005881,85.18675075551211,94.63671181672724,0,0.48419099077391403,Input_Bundle
SYNTHETIC_0369,North,smallholder,mixed,11.663617075552915,4,21411.79715581267,29939.77994384547,2963.9891432147297,83.45165616290947,69.91274738216227,0,1.398284306822779,Input_Bundle
SYNTHETIC_0370,North,smallholder,mixed,5.799705783544721,17,11778.62330892729,9406.745513844207,4781.023428080368,65.93892366141584,77.16976666372348,0,0.7986286060030987,Input_Bundle
SYNTHETIC_0371,North,cooperative,livestock,275.21147052429376,8,256020.70001185942,206219.44953016462,72000.37271362187,71.57163551236243,57.05733999156281,0,0.8054795941133358,Input_Bundle
SYNTHETIC_0372,North,smallholder,mixed,0.7190120581361462,6,14758.388426638263,8023.4090295595215,1000.0,87.8218305859323,96.27251277355491,0,0.5436507562761805,Input_Bundle
SYNTHETIC_0373,North,cooperative,vegetables,38.5335728681493,8,55347.33257398326,115406.61294271145,8662.399111435474,99.06975923563132,76.32878974294614,1,2.0851341442416658,Fertilizer_BNPL
SYNTHETIC_0374,East,smallholder,livestock,0.5,5,12892.109112765042,20956.836654997827,1135.4191479656752,82.06376093242305,70.59525168969158,0,1.6255553278126964,Cash_Advance
SYNTHETIC_0375,North,smallholder,maize,0.5,5,12369.108780134027,15609.244618286504,1000.0,59.75256075071647,74.99098978659279,1,1.261953863915923,Seeds_BNPL
SYNTHETIC_0376,South,cooperative,mixed,0.5231792412591951,8,7636.713574869822,6278.587205547845,1000.0,86.86486497266196,64.71101788306166,0,0.822158267950343,Input_Bundle
SYNTHETIC_0377,West,smallholder,mixed,4.970464165803445,12,19025.98704992945,20845.411028482336,2831.719639586544,78.76508353421505,92.58762393439633,0,1.095628362080675,Input_Bundle
SYNTHETIC_0378,North,smallholder,maize,2.922382086009669,14,7191.789426781864,14562.291917837128,2417.8788925085732,83.76207777542668,78.91292500521823,0,2.02484959634773,Seeds_BNPL
SYNTHETIC_0379,West,smallholder,mixed,1.080528863421801,7,7114.5584040216,12160.11399937821,1644.6777998048556,83.44365352635411,69.88605022624182,0,1.7091874588455895,Input_Bundle
SYNTHETIC_0380,South,smallholder,maize,0.5,9,17280.811299116976,34914.26621781704,2346.604118190026,87.41623176731792,90.36295535862033,0,2.020406658777711,Seeds_BNPL
SYNTHETIC_0381,North,smallholder,livestock,0.7869797641533897,12,9969.57005462795,11682.926005203597,1000.0,38.7377960428885,70.6566794876938,0,1.1718585597159523,Premium_BNPL
SYNTHETIC_0382,East,smallholder,vegetables,2.2303682518272927,24,8897.945189457378,9471.300071212563,3340.0555525081104,82.25698120699437,89.19136483574664,0,1.0644367738334146,Fertilizer_BNPL
SYNTHETIC_0383,East,cooperative,maize,36.423681665295476,11,88702.81898183316,195758.10437859342,5280.148733153869,73.25825309054137,64.96609560037204,2,2.206898344670261,Seeds_BNPL
SYNTHETIC_0384,Central,smallholder,rice,2.162410497012505,7,12809.89211517458,11600.57530736664,1000.0,64.6039287761014,80.42849109481995,0,0.9055950825397362,Seeds_BNPL
SYNTHETIC_0385,West,commercial,maize,32.35287221805285,5,45323.10927114658,51067.68155210514,3098.7303255654574,62.37656512431913,77.79785616256045,0,1.126747091568487,Seeds_BNPL
SYNTHETIC_0386,West,smallholder,mixed,1.2609036219603953,17,9801.762669368942,9385.666877167121,1001.9909331840515,63.86509048420596,78.68048640003555,0,0.9575488811311313,Input_Bundle
SYNTHETIC_0387,South,commercial,livestock,305.6524256431673,1,280106.8967114195,561772.5578156966,48297.297364834274,59.9747920070496,78.18158168066957,0,2.0055648911581905,Premium_BNPL
SYNTHETIC_0388,North,smallholder,horticulture,0.5,7,9865.869397540879,14210.007348030273,1430.8645184141913,62.382401884453486,90.56290094045207,0,1.4403198314759968,Fertilizer_BNPL
SYNTHETIC_0389,West,cooperative,livestock,3.8829989571464907,5,7635.921084895016,9251.095725586507,2007.0114578967302,97.83525373523449,79.89848071488241,0,1.2115232232934603,Input_Bundle
SYNTHETIC_0390,West,smallholder,horticulture,1.0591747685499193,16,12937.955379807594,24939.215878816445,1000.0,34.512524323457725,73.78649262460772,0,1.927601011651296,Fertilizer_BNPL
SYNTHETIC_0391,Central,smallholder,maize,5.003230444152914,21,10701.242997560632,6304.497620625358,1643.9585009672187,86.57510988928995,69.40536034331014,0,0.5891369462465696,Seeds_BNPL
SYNTHETIC_0392,South,smallholder,vegetables,0.5,9,8617.98194355513,19214.328231597025,1000.0,62.32901159118737,95.76163615856986,0,2.2295623682486667,Fertilizer_BNPL
SYNTHETIC_0393,South,smallholder,rice,2.7172085406106334,6,15019.525146114383,36033.844160086715,1000.0,86.60871716977758,89.08096030696977,0,2.3991333820169958,Seeds_BNPL
SYNTHETIC_0394,West,smallholder,livestock,2.838831179123842,9,8731.219868716558,8284.614354195997,1000.0,62.68273739147935,66.33190036655043,0,0.9488495855979161,Premium_BNPL
SYNTHETIC_0395,South,smallholder,mixed,0.782305648120854,13,26004.204070739317,34738.07784242035,1000.0,78.58113547487942,83.35121084033979,0,1.3358639144625328,Input_Bundle
